,gender,age,income,career,dec,attr,sinc,intel,fun,amb,like
6474,0,25.0,78704.0,Social Worker,1,7.0,8.0,9.0,8.0,9.0,8.0
6476,1,26.0,31632.0,Fundraising for Non-Profits,1,9.0,9.0,9.0,8.0,9.0,9.0
6477,1,26.0,31632.0,Fundraising for Non-Profits,1,8.0,9.0,8.0,8.0,8.0,9.0
6478,1,26.0,31632.0,Fundraising for Non-Profits,1,8.0,9.0,9.0,8.0,8.0,8.0
6479,1,26.0,31632.0,Fundraising for Non-Profits,1,8.0,9.0,9.0,7.0,9.0,7.0
6480,1,26.0,31632.0,Fundraising for Non-Profits,1,9.0,9.0,9.0,9.0,8.0,9.0
6482,1,30.0,,Money Management,1,6.0,8.0,7.0,7.0,6.0,7.0
6483,1,30.0,,Money Management,0,6.0,9.0,6.0,6.0,6.0,7.0
6484,1,30.0,,Money Management,0,7.0,8.0,8.0,7.0,7.0,8.0
6485,1,30.0,,Money Management,0,7.0,8.0,8.0,6.0,7.0,6.0
6486,1,30.0,,Money Management,1,7.0,8.0,7.0,7.0,7.0,8.0
6487,1,30.0,,Money Management,1,7.0,8.0,6.0,7.0,7.0,8.0
6488,1,24.0,,Research,1,9.0,8.0,7.0,8.0,9.0,8.0
6489,1,24.0,,Research,0,6.0,7.0,8.0,7.0,8.0,7.0
6490,1,24.0,,Research,1,7.0,7.0,8.0,8.0,8.0,8.0
6491,1,24.0,,Research,0,6.0,8.0,8.0,6.0,8.0,6.0
6492,1,24.0,,Research,1,7.0,7.0,7.0,8.0,8.0,7.0
6493,1,24.0,,Research,1,8.0,6.0,7.0,7.0,6.0,8.0
6494,1,28.0,106663.0,General Management,1,5.0,8.0,9.0,8.0,7.0,8.0
6495,1,28.0,106663.0,General Management,0,5.0,7.0,8.0,5.0,6.0,5.0
6496,1,28.0,106663.0,General Management,1,8.0,8.0,9.0,8.0,7.0,7.5
6497,1,28.0,106663.0,General Management,0,7.0,8.0,9.0,6.0,9.0,5.0
6498,1,28.0,106663.0,General Management,1,7.0,7.0,8.0,6.0,7.0,6.5
6499,1,28.0,106663.0,General Management,1,8.0,8.0,8.0,7.0,7.0,7.0
6500,1,24.0,,Lobbyist,1,8.0,6.0,5.0,8.0,5.0,8.0
6501,1,24.0,,Lobbyist,0,3.0,8.0,5.0,4.0,2.0,4.0
6502,1,24.0,,Lobbyist,0,4.0,7.0,6.0,5.0,5.0,6.0
6503,1,24.0,,Lobbyist,0,6.0,7.0,6.0,6.0,4.0,6.0
6504,1,24.0,,Lobbyist,1,9.0,8.0,8.0,9.0,6.0,8.0
6505,1,24.0,,Lobbyist,0,4.0,4.0,4.0,2.0,2.0,3.0
6506,1,28.0,84043.0,Energy,0,5.0,7.0,8.0,6.0,8.0,6.0
6507,1,28.0,84043.0,Energy,0,4.0,8.0,8.0,5.0,7.0,6.0
6508,1,28.0,84043.0,Energy,0,6.0,8.0,9.0,7.0,8.0,8.0
6509,1,28.0,84043.0,Energy,0,6.0,10.0,9.0,8.0,8.0,8.0
6510,1,28.0,84043.0,Energy,0,6.0,6.0,9.0,7.0,9.0,7.0
6511,1,28.0,84043.0,Energy,0,5.0,6.0,8.0,5.0,8.0,5.0
6515,1,27.0,35224.0,Management Consulting,0,4.0,8.0,8.0,5.0,7.0,4.0
6516,1,27.0,35224.0,Management Consulting,1,8.0,7.0,6.0,7.0,5.0,6.0
6517,1,27.0,35224.0,Management Consulting,1,8.0,6.0,6.0,7.0,6.0,6.0
6518,1,27.0,36381.0,Investment Management,1,8.0,8.0,8.0,9.0,9.0,8.0
6519,1,27.0,36381.0,Investment Management,0,5.0,9.0,9.0,7.0,7.0,6.0
6520,1,27.0,36381.0,Investment Management,1,7.0,9.0,9.0,9.0,8.0,8.0
6522,1,27.0,36381.0,Investment Management,1,7.0,9.0,9.0,9.0,7.0,7.0
6523,1,27.0,36381.0,Investment Management,0,6.0,9.0,9.0,7.0,7.0,6.0
6524,0,22.0,65498.0,Elementary school teacher,0,8.0,7.0,9.0,9.0,8.0,7.0
6525,0,22.0,65498.0,Elementary school teacher,0,5.0,9.0,9.0,8.0,7.0,6.0
6526,0,22.0,65498.0,Elementary school teacher,0,5.0,7.0,8.0,6.0,8.0,4.0
6527,0,22.0,65498.0,Elementary school teacher,0,5.0,8.0,8.0,7.0,8.0,6.0
6528,0,22.0,65498.0,Elementary school teacher,0,7.0,6.0,8.0,7.0,8.0,5.0
6529,0,22.0,65498.0,Elementary school teacher,0,5.0,8.0,8.0,6.0,7.0,5.0
6530,0,22.0,65498.0,Elementary school teacher,0,5.0,9.0,9.0,6.0,8.0,7.0
6531,0,22.0,65498.0,Elementary school teacher,0,5.0,8.0,8.0,8.0,6.0,7.0
6532,0,22.0,65498.0,Elementary school teacher,0,6.0,8.0,8.0,9.0,9.0,6.0
6533,0,22.0,65498.0,Elementary school teacher,0,5.0,6.0,9.0,8.0,8.0,5.0
6534,0,22.0,65498.0,Elementary school teacher,0,5.0,7.0,8.0,6.0,9.0,6.0
6535,0,22.0,65498.0,Elementary school teacher,0,2.0,5.0,9.0,5.0,8.0,5.0
6536,0,22.0,65498.0,Elementary school teacher,0,4.0,8.0,9.0,8.0,9.0,6.0
6537,0,22.0,65498.0,Elementary school teacher,0,4.0,8.0,9.0,8.0,9.0,5.0
6538,0,27.0,,Public School Principal,0,7.0,8.0,9.0,7.0,9.0,6.0
6539,0,27.0,,Public School Principal,0,8.0,8.0,8.0,7.0,7.0,3.0
6540,0,27.0,,Public School Principal,1,8.0,8.0,8.0,8.0,7.0,7.0
6541,0,27.0,,Public School Principal,0,6.0,9.0,9.0,8.0,8.0,5.0
6542,0,27.0,,Public School Principal,1,8.0,7.0,8.0,8.0,7.0,6.0
6543,0,27.0,,Public School Principal,0,5.0,3.0,4.0,3.0,6.0,1.0
6544,0,27.0,,Public School Principal,0,7.0,9.0,9.0,8.0,6.0,6.0
6545,0,27.0,,Public School Principal,0,8.0,9.0,8.0,7.0,8.0,7.0
6546,0,27.0,,Public School Principal,1,9.0,8.0,9.0,9.0,5.0,6.0
6547,0,27.0,,Public School Principal,0,8.0,5.0,7.0,6.0,8.0,3.0
6548,0,27.0,,Public School Principal,0,7.0,8.0,8.0,8.0,6.0,5.0
6549,0,27.0,,Public School Principal,0,5.0,8.0,7.0,5.0,7.0,5.0
6550,0,27.0,,Public School Principal,0,7.0,7.0,8.0,8.0,8.0,5.0
6551,0,27.0,,Public School Principal,0,3.0,8.0,7.0,4.0,4.0,2.0
6552,0,28.0,60000.0,Social Worker,1,9.0,10.0,10.0,8.0,10.0,9.0
6553,0,28.0,60000.0,Social Worker,1,4.0,6.0,9.0,6.0,9.0,8.0
6554,0,28.0,60000.0,Social Worker,1,7.0,10.0,10.0,10.0,10.0,10.0
6555,0,28.0,60000.0,Social Worker,1,8.0,10.0,9.0,9.0,10.0,9.0
6556,0,28.0,60000.0,Social Worker,1,10.0,10.0,10.0,10.0,10.0,10.0
6557,0,28.0,60000.0,Social Worker,1,8.0,7.0,8.0,7.0,9.0,8.0
6558,0,28.0,60000.0,Social Worker,1,3.0,9.0,9.0,6.0,9.0,8.0
6559,0,28.0,60000.0,Social Worker,1,7.0,9.0,10.0,10.0,10.0,9.0
6560,0,28.0,60000.0,Social Worker,1,8.0,6.0,8.0,7.0,9.0,4.0
6561,0,28.0,60000.0,Social Worker,1,8.0,8.0,9.0,9.0,10.0,8.0
6562,0,28.0,60000.0,Social Worker,1,5.0,10.0,10.0,9.0,10.0,10.0
6563,0,28.0,60000.0,Social Worker,0,2.0,5.0,9.0,5.0,10.0,8.0
6564,0,28.0,60000.0,Social Worker,1,5.0,8.0,10.0,10.0,10.0,10.0
6565,0,28.0,60000.0,Social Worker,1,3.0,9.0,10.0,5.0,10.0,8.0
6566,0,30.0,22669.0,Writer,0,8.0,7.0,7.0,5.0,5.0,6.0
6567,0,30.0,22669.0,Writer,0,6.0,4.0,4.0,5.0,3.0,5.0
6568,0,30.0,22669.0,Writer,1,7.0,7.0,7.0,5.0,6.0,6.0
6569,0,30.0,22669.0,Writer,1,7.0,6.0,6.0,6.0,4.0,8.0
6570,0,30.0,22669.0,Writer,0,8.0,6.0,6.0,5.0,5.0,7.0
6571,0,30.0,22669.0,Writer,0,7.0,7.0,7.0,6.0,5.0,7.0
6572,0,30.0,22669.0,Writer,1,9.0,8.0,8.0,5.0,7.0,8.0
6573,0,30.0,22669.0,Writer,0,7.0,7.0,7.0,5.0,5.0,6.0
6574,0,30.0,22669.0,Writer,0,6.0,5.0,5.0,5.0,8.0,5.0
6575,0,30.0,22669.0,Writer,0,7.0,7.0,7.0,7.0,4.0,6.0
6576,0,30.0,22669.0,Writer,0,4.0,5.0,6.0,4.0,4.0,2.0
6577,0,30.0,22669.0,Writer,0,1.0,5.0,5.0,2.0,5.0,1.0
6578,0,30.0,22669.0,Writer,0,1.0,3.0,5.0,2.0,3.0,1.0
6579,0,30.0,22669.0,Writer,0,2.0,7.0,7.0,2.0,7.0,2.0
6580,0,27.0,81266.0,Trade Specialist,0,8.0,6.0,6.0,8.0,7.0,6.0
6581,0,27.0,81266.0,Trade Specialist,0,7.0,6.0,6.0,6.0,5.0,5.0
6582,0,27.0,81266.0,Trade Specialist,0,7.0,6.0,7.0,5.0,8.0,5.0
6583,0,27.0,81266.0,Trade Specialist,0,6.0,7.0,8.0,9.0,7.0,7.0
6584,0,27.0,81266.0,Trade Specialist,0,9.0,8.0,7.0,7.0,7.0,8.0
6585,0,27.0,81266.0,Trade Specialist,0,7.0,9.0,7.0,7.0,7.0,7.0
6586,0,27.0,81266.0,Trade Specialist,0,7.0,5.0,5.0,3.0,3.0,7.0
6587,0,27.0,81266.0,Trade Specialist,1,10.0,10.0,10.0,10.0,10.0,10.0
6588,0,27.0,81266.0,Trade Specialist,0,7.0,6.0,6.0,5.0,7.0,5.0
6589,0,27.0,81266.0,Trade Specialist,0,8.0,8.0,8.0,8.0,8.0,7.0
6590,0,27.0,81266.0,Trade Specialist,0,5.0,5.0,5.0,7.0,5.0,7.0
6591,0,27.0,81266.0,Trade Specialist,0,2.0,7.0,6.0,7.0,6.0,5.0
6592,0,27.0,81266.0,Trade Specialist,0,4.0,7.0,8.0,7.0,8.0,6.0
6593,0,27.0,81266.0,Trade Specialist,0,4.0,8.0,7.0,5.0,5.0,7.0
6594,0,22.0,,Lawyer,1,10.0,10.0,10.0,10.0,10.0,10.0
6595,0,22.0,,Lawyer,1,8.0,10.0,7.0,10.0,9.0,9.0
6596,0,22.0,,Lawyer,0,6.0,10.0,8.0,5.0,9.0,7.0
6598,0,22.0,,Lawyer,1,8.0,9.0,8.0,8.0,8.0,7.0
6600,0,22.0,,Lawyer,0,4.0,4.0,4.0,4.0,4.0,4.0
6601,0,22.0,,Lawyer,0,6.0,10.0,9.0,8.0,8.0,5.0
6603,0,22.0,,Lawyer,1,7.0,7.0,8.0,9.0,10.0,8.0
6604,0,22.0,,Lawyer,1,7.0,9.0,10.0,9.0,9.0,7.0
6606,0,22.0,,Lawyer,0,1.0,4.0,5.0,4.0,5.0,1.0
6608,0,23.0,,Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6609,0,23.0,,Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6610,0,23.0,,Law,0,7.0,10.0,8.0,10.0,8.0,8.0
6611,0,23.0,,Law,0,7.0,10.0,9.0,9.0,9.0,8.0
6612,0,23.0,,Law,0,10.0,9.0,9.0,10.0,10.0,9.0
6613,0,23.0,,Law,0,8.0,10.0,9.0,9.0,8.0,8.0
6614,0,23.0,,Law,0,7.0,10.0,9.0,9.0,7.0,8.0
6615,0,23.0,,Law,0,7.0,10.0,9.0,9.0,9.0,8.0
6616,0,23.0,,Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6617,0,23.0,,Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6618,0,23.0,,Law,0,7.0,7.0,8.0,8.0,8.0,7.0
6619,0,23.0,,Law,0,7.0,10.0,9.0,8.0,8.0,7.0
6620,0,23.0,,Law,0,7.0,10.0,10.0,10.0,8.0,7.0
6621,0,23.0,,Law,0,7.0,10.0,8.0,8.0,8.0,7.0
6622,0,23.0,29746.0,Social Work,1,10.0,9.0,10.0,10.0,10.0,9.0
6623,0,23.0,29746.0,Social Work,1,7.0,7.0,9.0,8.0,9.0,7.0
6624,0,23.0,29746.0,Social Work,1,7.0,9.0,10.0,7.0,10.0,8.0
6625,0,23.0,29746.0,Social Work,0,7.0,8.0,10.0,8.0,10.0,7.0
6626,0,23.0,29746.0,Social Work,1,8.0,6.0,9.0,8.0,9.0,7.0
6627,0,23.0,29746.0,Social Work,1,7.0,7.0,8.0,9.0,9.0,8.0
6628,0,23.0,29746.0,Social Work,1,6.0,8.0,9.0,9.0,10.0,8.0
6629,0,23.0,29746.0,Social Work,1,8.0,8.0,10.0,7.0,10.0,7.0
6630,0,23.0,29746.0,Social Work,1,7.0,6.0,9.0,10.0,9.0,6.0
6631,0,23.0,29746.0,Social Work,0,9.0,7.0,8.0,8.0,9.0,5.0
6632,0,23.0,29746.0,Social Work,0,7.0,7.0,9.0,7.0,10.0,5.0
6633,0,23.0,29746.0,Social Work,0,6.0,8.0,10.0,7.0,10.0,6.0
6634,0,23.0,29746.0,Social Work,0,7.0,8.0,9.0,8.0,9.0,5.0
6635,0,23.0,29746.0,Social Work,0,6.0,8.0,10.0,6.0,9.0,5.0
6636,0,23.0,47556.0,Clinical Social Worker,1,6.0,4.0,8.0,8.0,4.0,6.0
6637,0,23.0,47556.0,Clinical Social Worker,0,5.0,4.0,5.0,6.0,6.0,5.0
6638,0,23.0,47556.0,Clinical Social Worker,0,4.0,3.0,6.0,2.0,2.0,2.0
6639,0,23.0,47556.0,Clinical Social Worker,0,4.0,4.0,6.0,5.0,10.0,5.0
6640,0,23.0,47556.0,Clinical Social Worker,0,8.0,2.0,6.0,4.0,10.0,4.0
6641,0,23.0,47556.0,Clinical Social Worker,1,7.0,7.0,10.0,9.0,10.0,8.0
6642,0,23.0,47556.0,Clinical Social Worker,1,6.0,4.0,7.0,3.0,7.0,6.0
6643,0,23.0,47556.0,Clinical Social Worker,0,6.0,3.0,4.0,2.0,9.0,5.0
6644,0,23.0,47556.0,Clinical Social Worker,0,8.0,2.0,4.0,5.0,10.0,4.0
6645,0,23.0,47556.0,Clinical Social Worker,0,7.0,7.0,8.0,8.0,7.0,6.0
6646,0,23.0,47556.0,Clinical Social Worker,1,4.0,6.0,8.0,7.0,9.0,4.0
6647,0,23.0,47556.0,Clinical Social Worker,0,2.0,7.0,10.0,2.0,10.0,3.0
6648,0,23.0,47556.0,Clinical Social Worker,0,2.0,7.0,8.0,6.0,10.0,3.0
6649,0,23.0,47556.0,Clinical Social Worker,0,3.0,9.0,10.0,3.0,10.0,3.0
6652,0,29.0,42651.0,Bilingual Elementary School Teacher,0,3.0,9.0,9.0,3.0,9.0,6.0
6654,0,29.0,42651.0,Bilingual Elementary School Teacher,1,8.0,7.0,8.0,8.0,9.0,8.0
6657,0,29.0,42651.0,Bilingual Elementary School Teacher,0,7.0,7.0,9.0,3.0,9.0,5.0
6660,0,29.0,42651.0,Bilingual Elementary School Teacher,0,5.0,9.0,10.0,5.0,9.0,5.0
6661,0,29.0,42651.0,Bilingual Elementary School Teacher,0,0.0,10.0,10.0,3.0,10.0,6.0
6663,0,29.0,42651.0,Bilingual Elementary School Teacher,0,3.0,10.0,10.0,3.0,10.0,5.0
6664,1,21.0,,Lawyer,0,5.0,8.0,7.0,7.0,8.0,8.0
6665,1,21.0,,Lawyer,0,4.0,4.0,7.0,4.0,8.0,4.0
6666,1,21.0,,Lawyer,0,7.0,7.0,8.0,5.0,7.0,7.0
6667,1,21.0,,Lawyer,0,6.0,9.0,8.0,9.0,8.0,4.0
6668,1,21.0,,Lawyer,0,7.0,7.0,8.0,6.0,7.0,6.0
6669,1,21.0,,Lawyer,0,10.0,8.0,3.0,10.0,10.0,8.0
6670,1,21.0,,Lawyer,0,10.0,10.0,10.0,10.0,10.0,10.0
6671,1,21.0,,Lawyer,0,5.0,8.0,8.0,8.0,9.0,8.0
6672,1,21.0,,Lawyer,0,6.0,8.0,8.0,8.0,8.0,9.0
6673,1,21.0,,Lawyer,0,8.0,5.0,8.0,5.0,7.0,7.0
6674,1,24.0,,Corporate law,1,7.0,9.0,9.0,8.0,7.0,9.0
6675,1,24.0,,Corporate law,1,8.0,7.0,8.0,6.0,10.0,5.0
6676,1,24.0,,Corporate law,0,7.0,10.0,10.0,7.0,8.0,6.0
6677,1,24.0,,Corporate law,0,6.0,8.0,9.0,9.0,8.0,8.0
6678,1,24.0,,Corporate law,1,7.0,8.0,8.0,7.0,7.0,7.0
6679,1,24.0,,Corporate law,1,7.0,10.0,7.0,10.0,6.0,8.0
6680,1,24.0,,Corporate law,0,9.0,9.0,9.0,10.0,8.0,7.0
6681,1,24.0,,Corporate law,1,8.0,8.0,8.0,8.0,7.0,9.0
6682,1,24.0,,Corporate law,1,9.0,9.0,10.0,9.0,9.0,9.0
6683,1,24.0,,Corporate law,0,9.0,7.0,9.0,6.0,7.0,8.0
6684,1,25.0,,tax lawyer,1,5.0,7.0,3.0,3.0,3.0,6.0
6685,1,25.0,,tax lawyer,1,6.0,3.0,5.0,4.0,5.0,5.0
6686,1,25.0,,tax lawyer,1,8.0,8.0,7.0,7.0,7.0,8.0
6687,1,25.0,,tax lawyer,1,4.0,2.0,4.0,4.0,5.0,6.0
6688,1,25.0,,tax lawyer,1,6.0,6.0,5.0,4.0,4.0,6.0
6689,1,25.0,,tax lawyer,1,6.0,0.0,5.0,5.0,5.0,5.0
6690,1,25.0,,tax lawyer,1,8.0,1.0,5.0,5.0,5.0,5.0
6691,1,25.0,,tax lawyer,1,7.0,5.0,5.0,4.0,2.0,5.0
6692,1,25.0,,tax lawyer,1,7.0,4.0,5.0,4.0,4.0,5.0
6693,1,25.0,,tax lawyer,1,9.0,1.0,7.0,5.0,4.0,6.0
6694,1,27.0,27794.0,Economic Policy Advisor on Latin America,1,6.0,7.0,7.0,7.0,6.0,6.0
6695,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,5.0,5.0,6.0,4.0,7.0,5.0
6696,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,7.0,9.0,6.0,5.0,3.0,6.0
6697,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,5.0,5.0,7.0,7.0,4.0,5.0
6698,1,27.0,27794.0,Economic Policy Advisor on Latin America,1,8.0,8.0,8.0,6.0,7.0,6.0
6699,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,4.0,5.0,5.0,7.0,7.0,6.0
6700,1,27.0,27794.0,Economic Policy Advisor on Latin America,1,7.0,6.0,7.0,8.0,8.0,6.0
6701,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,9.0,6.0,6.0,6.0,6.0,6.0
6702,1,27.0,27794.0,Economic Policy Advisor on Latin America,1,7.0,9.0,7.0,8.0,5.0,8.0
6703,1,27.0,27794.0,Economic Policy Advisor on Latin America,0,8.0,6.0,8.0,3.0,3.0,5.0
6705,1,26.0,41737.0,Media Management,0,6.0,6.0,7.0,2.0,9.0,4.0
6707,1,26.0,41737.0,Media Management,0,5.0,8.0,6.0,8.0,8.0,5.0
6710,1,26.0,41737.0,Media Management,0,6.0,5.0,5.0,9.0,7.0,4.0
6713,1,26.0,41737.0,Media Management,0,6.0,6.0,7.0,9.0,7.0,7.0
6714,1,30.0,90225.0,Energy Management,0,6.0,6.0,3.0,3.0,3.0,3.0
6715,1,30.0,90225.0,Energy Management,0,7.0,7.0,8.0,4.0,9.0,3.0
6716,1,30.0,90225.0,Energy Management,1,6.0,8.0,8.0,8.0,6.0,6.0
6717,1,30.0,90225.0,Energy Management,1,6.0,8.0,9.0,8.0,7.0,6.0
6718,1,30.0,90225.0,Energy Management,0,5.0,8.0,7.0,4.0,3.0,5.0
6719,1,30.0,90225.0,Energy Management,0,5.0,7.0,7.0,8.0,7.0,7.0
6720,1,30.0,90225.0,Energy Management,1,7.0,6.0,4.0,8.0,8.0,4.0
6721,1,30.0,90225.0,Energy Management,0,7.0,9.0,7.0,6.0,5.0,7.0
6722,1,30.0,90225.0,Energy Management,0,5.0,8.0,9.0,6.0,8.0,5.0
6723,1,30.0,90225.0,Energy Management,1,9.0,5.0,6.0,7.0,7.0,6.0
6724,1,28.0,,Finance,1,7.0,8.0,8.0,8.0,8.0,7.0
6725,1,28.0,,Finance,1,7.0,8.0,8.0,7.0,6.0,7.0
6726,1,28.0,,Finance,1,8.0,8.0,8.0,6.0,4.0,6.0
6727,1,28.0,,Finance,1,5.0,8.0,7.0,7.0,4.0,6.0
6728,1,28.0,,Finance,1,8.0,10.0,9.0,8.0,5.0,8.0
6729,1,28.0,,Finance,0,5.0,5.0,8.0,6.0,9.0,4.0
6730,1,28.0,,Finance,1,7.0,7.0,7.0,9.0,8.0,7.0
6731,1,28.0,,Finance,0,5.0,10.0,8.0,8.0,7.0,7.0
6732,1,28.0,,Finance,1,8.0,7.0,7.0,8.0,4.0,8.0
6733,1,28.0,,Finance,1,9.0,8.0,8.0,6.0,5.0,8.0
6734,1,26.0,,Public Finance,0,5.0,7.0,7.0,5.0,4.0,5.0
6735,1,26.0,,Public Finance,0,2.0,6.0,4.0,3.0,4.0,3.0
6736,1,26.0,,Public Finance,0,6.0,5.0,7.0,6.0,5.0,6.0
6737,1,26.0,,Public Finance,0,5.0,6.0,6.0,4.0,3.0,5.0
6738,1,26.0,,Public Finance,1,9.0,8.0,8.0,8.0,6.0,8.0
6739,1,26.0,,Public Finance,0,6.0,6.0,8.0,6.0,7.0,6.0
6740,1,26.0,,Public Finance,0,7.0,6.0,6.0,5.0,6.0,6.0
6741,1,26.0,,Public Finance,0,6.0,5.0,6.0,6.0,4.0,5.0
6742,1,26.0,,Public Finance,0,5.0,6.0,6.0,5.0,4.0,5.0
6743,1,26.0,,Public Finance,0,4.0,5.0,6.0,5.0,5.0,4.0
6744,1,22.0,55080.0,Business Management,1,8.0,8.0,8.0,6.0,5.0,8.0
6745,1,22.0,55080.0,Business Management,1,5.0,6.0,8.0,4.0,8.0,6.0
6746,1,22.0,55080.0,Business Management,0,4.0,7.0,7.0,6.0,5.0,5.0
6747,1,22.0,55080.0,Business Management,0,3.0,7.0,5.0,6.0,5.0,4.0
6748,1,22.0,55080.0,Business Management,1,7.0,7.0,7.0,7.0,6.0,6.0
6749,1,22.0,55080.0,Business Management,1,5.0,7.0,8.0,6.0,6.0,6.0
6750,1,22.0,55080.0,Business Management,1,8.0,6.0,7.0,8.0,8.0,8.0
6751,1,22.0,55080.0,Business Management,1,5.0,7.0,5.0,6.0,3.0,6.0
6753,1,22.0,55080.0,Business Management,1,8.0,7.0,7.0,8.0,6.0,8.0
6754,1,23.0,52280.0,Business/Law,1,10.0,7.0,8.0,7.0,8.0,7.0
6755,1,23.0,52280.0,Business/Law,0,4.0,4.0,6.0,2.0,9.0,3.0
6756,1,23.0,52280.0,Business/Law,0,7.0,9.0,9.0,7.0,6.0,8.0
6757,1,23.0,52280.0,Business/Law,1,4.0,9.0,8.0,10.0,6.0,9.0
6758,1,23.0,52280.0,Business/Law,1,9.0,9.0,7.0,8.0,7.0,8.0
6759,1,23.0,52280.0,Business/Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6760,1,23.0,52280.0,Business/Law,1,10.0,10.0,10.0,10.0,10.0,10.0
6761,1,23.0,52280.0,Business/Law,0,5.0,10.0,9.0,9.0,5.0,8.0
6762,1,23.0,52280.0,Business/Law,1,7.0,9.0,8.0,8.0,7.0,8.0
6763,1,23.0,52280.0,Business/Law,1,7.0,9.0,7.0,7.0,5.0,7.0
6764,1,25.0,,Diplomat,1,7.0,7.0,7.0,7.0,5.0,8.0
6765,1,25.0,,Diplomat,0,7.0,6.0,6.0,5.0,9.0,6.0
6766,1,25.0,,Diplomat,1,6.0,9.0,9.0,9.0,7.0,8.0
6767,1,25.0,,Diplomat,0,8.0,10.0,10.0,7.0,9.0,7.0
6768,1,25.0,,Diplomat,1,9.0,8.0,8.0,8.0,7.0,8.0
6769,1,25.0,,Diplomat,0,6.0,8.0,8.0,3.0,7.0,5.0
6771,1,25.0,,Diplomat,0,6.0,9.0,7.0,5.0,3.0,6.0
6772,1,25.0,,Diplomat,1,6.0,7.0,7.0,7.0,7.0,7.0
6773,1,25.0,,Diplomat,1,8.0,7.0,7.0,7.0,5.0,7.0
6774,1,30.0,,banking,1,6.0,5.0,5.0,5.0,5.0,6.0
6775,1,30.0,,banking,1,6.0,5.0,5.0,5.0,5.0,6.0
6776,1,30.0,,banking,1,7.0,6.0,6.0,5.0,5.0,6.0
6777,1,30.0,,banking,1,6.0,5.0,5.0,5.0,5.0,5.0
6778,1,30.0,,banking,1,5.0,6.0,5.0,4.0,3.0,4.0
6779,1,30.0,,banking,0,5.0,4.0,3.0,3.0,3.0,4.0
6780,1,30.0,,banking,0,5.0,4.0,5.0,3.0,4.0,3.0
6781,1,30.0,,banking,1,5.0,5.0,4.0,3.0,4.0,4.0
6782,1,30.0,,banking,1,6.0,6.0,5.0,6.0,5.0,6.0
6783,1,30.0,,banking,1,6.0,5.0,5.0,6.0,5.0,6.0
6784,1,29.0,,private equity,1,6.0,8.0,7.0,6.0,6.0,6.0
6785,1,29.0,,private equity,1,8.0,9.0,7.0,8.0,6.0,8.0
6786,1,29.0,,private equity,1,7.0,9.0,7.0,8.0,6.0,7.0
6787,1,29.0,,private equity,0,3.0,6.0,6.0,5.0,6.0,3.0
6788,1,29.0,,private equity,1,7.0,6.0,7.0,7.0,6.0,7.0
6789,1,29.0,,private equity,0,3.0,6.0,6.0,5.0,6.0,4.0
6790,1,29.0,,private equity,1,7.0,7.0,8.0,8.0,6.0,7.0
6791,1,29.0,,private equity,0,5.0,5.0,5.0,5.0,5.0,5.0
6792,1,29.0,,private equity,1,6.0,6.0,5.0,6.0,5.0,6.0
6793,1,29.0,,private equity,1,8.0,7.0,7.0,6.0,6.0,7.0
6794,1,27.0,,lawyer,0,5.0,4.0,5.0,5.0,5.0,5.0
6795,1,27.0,,lawyer,1,6.0,5.0,5.0,5.0,5.0,6.0
6796,1,27.0,,lawyer,1,5.0,5.0,5.0,5.0,5.0,5.0
6797,1,27.0,,lawyer,1,6.0,6.0,5.0,5.0,5.0,6.0
6798,1,27.0,,lawyer,1,6.0,5.0,5.0,5.0,5.0,6.0
6799,1,27.0,,lawyer,0,4.0,4.0,4.0,4.0,4.0,3.0
6800,1,27.0,,lawyer,0,5.0,4.0,6.0,4.0,6.0,5.0
6801,1,27.0,,lawyer,0,5.0,4.0,6.0,6.0,5.0,4.0
6802,1,27.0,,lawyer,1,6.0,5.0,6.0,4.0,5.0,5.0
6803,1,27.0,,lawyer,1,5.0,5.0,5.0,4.0,5.0,4.0
6804,0,27.0,56056.0,Teacher,1,9.0,9.0,9.0,9.0,9.0,9.0
6805,0,27.0,56056.0,Teacher,0,7.0,9.0,7.0,7.0,9.0,5.0
6806,0,27.0,56056.0,Teacher,0,7.0,9.0,8.0,7.0,9.0,5.0
6807,0,27.0,56056.0,Teacher,0,7.0,9.0,9.0,8.0,8.0,7.0
6808,0,27.0,56056.0,Teacher,1,8.0,8.0,9.0,8.0,9.0,8.0
6809,0,27.0,56056.0,Teacher,0,7.0,9.0,7.0,7.0,5.0,5.0
6810,0,24.0,,Research,1,7.0,7.0,8.0,8.0,8.0,7.0
6811,0,24.0,,Research,0,5.0,7.0,7.0,6.0,7.0,5.0
6812,0,24.0,,Research,0,4.0,9.0,7.0,3.0,7.0,4.0
6813,0,24.0,,Research,1,5.0,8.0,8.0,6.0,8.0,6.0
6814,0,24.0,,Research,1,7.0,7.0,8.0,9.0,8.0,8.0
